id,birthY,gender,nationality,label
9256,1628,1,清,宗楷證
9257,1628,1,清,爾嶽潮
9258,1628,1,清,攝水月
9259,1628,1,清,雙乾勤
9260,1628,1,清,蒼際隆
9261,1628,1,清,指梅問
9262,1628,1,清,夢持鑑
9263,1628,1,清,忍修梁
9264,1628,1,清,嵩巖耀
9265,1628,1,清,脫三賢
9266,1628,1,清,雪舟度
9267,1628,1,清,笑拈印
9268,1628,1,清,轉菴正
9269,1628,1,清,在鈞埏
9270,1628,1,清,根受潤
9271,1628,1,清,碓三傳
9272,1628,1,清,雪蒼遇
9273,1628,1,清,七來復
9274,1628,1,清,開和
9275,1628,1,清,開如
9276,1609,1,清,別傳續
9277,1609,1,清,芥巢宗
9278,1586,1,清,證南參
9279,1600,1,清,紹燈明
9280,1627,1,清,晚山上峻
9281,1627,1,清,元微明覺
9282,1600,1,清,獅乳猊
9283,1600,1,清,天嵒峻
9284,1600,1,清,雪圃修
9285,1604,1,清,冰鐵宗
9286,1604,1,清,明民時暉
9287,1604,1,清,得坤展厚
9288,1604,1,清,山學慧
9289,1604,1,清,選寄遠
9290,1605,1,清,澹園仁
9291,1629,1,清,湘鄰濟
9292,1629,1,清,浣墨源
9293,1629,1,清,上嚴道
9294,1629,1,清,示權寂興
9295,1605,1,清,向若嵩
9296,1620,1,清,雪爐道冶
9297,1600,1,清,童樹道蔭
9298,1600,2,清,道遇
9299,1605,1,清,澹風位
9300,1605,1,清,月指標
9301,1605,1,清,祖裁體
9302,1605,1,清,照昱
9303,1622,1,清,頑谷璘
9304,1622,1,清,慈裔祚
9305,1622,1,清,野潛柱
9306,1622,1,清,聞思綮
9307,1622,1,清,則文磷
9308,1622,1,清,運機璿
9309,1605,1,清,鑒衡謨
9310,1620,1,清,白兆粲
9311,1620,1,清,霜樵謂超
9312,1620,1,清,秋岸源鴻
9313,1605,1,清,天輿贊
9314,1605,1,清,古薪紀鑑
9315,1605,1,清,連山紀易
9316,1605,1,清,坤亭道
9317,1605,1,清,久依慧定
9318,1631,1,清,載月舟
9319,1605,1,清,紹宗祖
9320,1605,1,清,岳嶙
9321,1605,1,清,振清
9322,1605,1,清,振渶
9323,1605,1,清,振鴻
9324,1605,1,清,喆庵揆
9325,1605,1,清,牟欽元
9326,1605,1,清,林秀
9327,1613,1,清,益韞
9328,1613,1,清,益慧
9329,1613,1,清,性空
9330,1613,1,清,道常
9331,1613,1,清,寂雲
9332,1613,1,清,悟明
9333,1613,1,清,聯旭
9334,1613,1,清,性一
9335,1613,1,清,性慧
9336,1613,1,清,真智
9337,1619,1,清,天然貴
9338,1546,1,明,超逸
9339,1616,1,清,淨凡任
9340,1616,1,清,佛山清
9341,1616,1,清,萎南真
9342,1616,1,清,暹明開
9343,1616,1,清,普拙正
9344,1616,1,清,揮印位
9345,1616,1,清,念如酬
9346,1616,1,清,珠林海
9347,1616,1,清,興隆旺
9348,1616,1,清,翀霄頂
9349,1616,1,清,惺來正
9350,1616,1,清,滄璣逢
9351,1616,1,清,參石峨
9352,1616,1,清,徹明現
9353,1616,1,清,明旨善
9354,1616,1,清,璽旨勤
9355,1616,1,清,香林仁
9356,1616,1,清,古燈昌
9357,1616,1,清,任展理
9358,1616,1,清,湛清德儒
9359,1616,1,清,徹通融
9360,1616,1,清,雪居陽
9361,1616,1,清,智能賢
9362,1616,1,清,靜融興
9363,1616,1,清,含潤慈
9364,1616,1,清,雲峰隱
9365,1616,1,清,玄明方
9366,1616,1,清,中先正
9367,1616,1,清,見雲聖
9368,1616,1,清,應天香
9369,1616,1,清,光輝淨
9370,1616,1,清,窮通指
9371,1616,1,清,正宗印
9372,1616,1,清,古佛綱
9373,1616,1,清,神悟真
9374,1616,1,清,能仁威
9375,1616,1,清,高安興
9376,1616,1,清,智潔清
9377,1609,1,清,文璧福
9378,1609,1,清,渤輪旭
9379,1610,1,清,在邇道
9380,1610,1,清,載華哲
9381,1626,1,清,豁菴真一
9382,1626,1,清,豎幢智吟
9383,1626,1,清,五葉聯芳
9384,1626,1,清,古眉行延
9385,1626,1,清,遂菴祖緣
9386,1626,1,清,鶖一常敏
9387,1626,1,清,無染真蓮
9388,1626,1,清,揮指德成
9389,1626,1,清,載空照滿
9390,1626,1,清,體真思能
9391,1626,1,清,穎如宗貴
9392,1626,1,清,遐齡海福
9393,1626,1,清,無礙祖哲
9394,1626,1,清,三賢乾維
9395,1626,1,清,三大乾寬
9396,1626,1,清,爾聞空宣
9397,1626,1,清,自明海珀
9398,1626,1,清,佛裔空宗
9399,1626,1,清,明幻覺聞
9400,1628,1,清,琳睿明宣
9401,1628,1,清,慧空智海
9402,1628,1,清,融穆圓宗
9403,1628,1,清,玟睿明崑
9404,1610,1,清,洞然舜
9405,1614,1,清,雪基達師
9406,1614,1,清,孤燈達智
9407,1614,1,清,楚雲達普
9408,1614,1,清,乳源達禪
9409,1614,1,清,醉舌皈湛
9410,1614,1,清,義廓達玄
9411,1614,1,清,惟尊達自
9412,1616,1,清,自覺書恆
9413,1616,1,清,一休性旵
9414,1616,1,清,雲崖明峰
9415,1616,1,清,恆念道富
9416,1616,1,清,止鏡真蘊
9417,1597,1,清,斷雪初
9418,1627,1,清,興宣聖義
9419,1625,1,清,樵山如奐
9420,1625,1,清,雲嶸如晥
9421,1625,1,清,月菴如朎
9422,1625,1,清,德嶠如奕
9423,1625,1,清,雪澗如暟
9424,1626,1,清,欽山傳祖
9425,1626,1,清,恒知傳歷
9426,1626,1,清,恒燦傳明
9427,1626,1,清,佛生傳蓮
9428,1626,1,清,天眼傳印
9429,1626,1,清,可默傳敏
9430,1626,1,清,念如傳佛
9431,1637,1,清,石林道輝
9432,1637,1,清,繼爾性堅
9433,1637,1,清,正音海聞
9434,1637,1,清,大霖澄準
9435,1637,1,清,禪睦寂和
9436,1637,1,清,溪舌寂宣
9437,1634,1,清,輿若法乘
9438,1634,1,清,劍庵興
9439,1614,1,清,隱南廣
9440,1613,1,清,悉菴通檀
9441,1613,1,清,遠山通炤
9442,1597,1,清,舌端光長
9443,1597,1,清,月朗光靜
9444,1597,1,清,天目光昶
9445,1597,1,清,霜峰光皚
9446,1597,1,清,萬竹光盈
9447,1597,1,清,至觀光大
9448,1597,1,清,波生光榮
9449,1597,1,清,蒼梧光華
9450,1597,1,清,一葦光真
9451,1597,1,清,雲空光六
9452,1628,1,清,嵩雲秀
9453,1628,1,清,濟得正
9454,1631,1,清,雲石寂遐
9455,1631,1,清,樞機實省
9456,1631,1,清,心傳正印
9457,1631,1,清,實慧明定
9458,1631,1,清,可立正心
9459,1628,1,清,素如珮
9460,1640,1,清,實德性福
9461,1640,1,清,惠遠淨文
9462,1640,1,清,月竹如慧
9463,1640,1,清,慧一普定
9464,1640,1,清,松梅超慧
9465,1640,1,清,徹用弘鑑
9466,1640,1,清,竹岩賢璞
9467,1640,1,清,心開照惺
9468,1640,1,清,擊竹明譚
9469,1640,1,清,皚先圓明
9470,1628,1,清,勤正進
9471,1612,1,清,雪林海茲
9472,1612,1,清,愚參海金
9473,1612,1,清,寧光海潤
9474,1612,1,清,秋善行臨
9475,1626,1,清,浩然讀印
9476,1626,1,清,皎月光文
9477,1626,1,清,續之光世
9478,1626,1,清,慧初光定
9479,1626,1,清,月霞寂慧
9480,1626,1,清,玄微弘徹
9481,1660,1,清,幻一明覺
9482,1616,1,清,性安
9483,1611,1,清,開蓮戒受
9484,1611,1,清,語石明德
9485,1611,1,清,吼林海鯨
9486,1611,1,清,海淳
9487,1611,1,清,德正
9488,1611,1,清,法璽
9489,1611,1,清,成秀
9490,1611,1,清,音𩒺
9491,1611,1,清,戒弘
9492,1611,1,清,戒恒
9493,1611,1,清,戒修
9494,1611,1,清,傅明哲
9495,1611,1,清,馮海眼
9496,1612,1,清,石藏
9497,1612,1,清,一音
9498,1612,1,清,古拙
9499,1612,1,清,古臨
9500,1612,1,清,雪疑
9501,1612,1,清,知幻爾
9502,1612,1,清,霜劍玟
9503,1612,1,清,天懷本
9504,1612,1,清,石憨瑩
9505,1612,1,清,若靜禪
9506,1612,1,清,默山演
9507,1612,1,清,心澄清
9508,1612,1,清,雪英中
9509,1612,1,清,朋桐皇
9510,1612,1,清,慧嚴定
9511,1612,1,清,自牧謙
9512,1612,1,清,石鏗年
9513,1611,1,清,鄔曉
9514,1607,1,清,宗濟俊
9515,1607,1,清,古門裕
9516,1593,1,清,龍門濟
9517,1593,1,清,傑峰解
9518,1593,1,清,懷越志
9519,1593,1,清,禹門統
9520,1616,1,清,也間潛
9521,1598,1,清,西來禪
9522,1598,1,清,證庵印
9523,1598,1,清,密修林
9524,1598,1,清,蝶庵栩
9525,1598,1,清,埜嵐逸
9526,1598,1,清,埜嶠坤
9527,1598,1,清,隱謙讓
9528,1609,1,清,戴銘
9529,1662,1,清,匡源洪
9530,1662,1,清,具如奇
9531,1675,1,清,漢雲曇
9532,1608,1,清,潭映珠
9533,1608,1,清,曇華榮
9534,1608,1,清,雲曉達
9535,1608,1,清,大豐瑞
9536,1608,1,清,機誠如
9537,1608,1,清,弘慈修
9538,1608,1,清,盤機銘
9539,1608,1,清,納川金
9540,1608,1,清,旨𠁼經
9541,1626,1,清,憨石原珂
9542,1626,1,清,本懷原上
9543,1626,1,清,楚庵原璨
9544,1626,1,清,芝庵原明
9545,1626,1,清,半峰原青
9546,1626,1,清,還燈原敏
9547,1626,1,清,佛照原寬
9548,1626,1,清,傳一福
9549,1626,1,清,弘濟原源
9550,1626,1,清,高月原宗
9551,1626,1,清,若果禪
9552,1655,1,清,雲澤旵
9553,1626,1,清,善菴真
9554,1626,1,清,黃龍徹
9555,1626,2,清,上機本
9556,1626,1,清,楊耀祖
9557,1593,1,清,古堂植
9558,1655,1,清,具宜開
9559,1655,1,清,赤潭珠
9560,1655,1,清,字𠁼圓
9561,1655,1,清,亹堂成
9562,1593,1,清,古霞佛
9563,1607,1,清,一庵堅
9564,1607,1,清,澹庵龍
9565,1594,1,清,中一量
9566,1602,1,清,證心明江
9567,1602,1,清,量舟汘
9568,1602,1,清,素堂道
9569,1602,1,清,仁安斆
9570,1602,1,清,慧溥仁
9571,1602,1,清,慈意昭
9572,1602,1,清,大珠智
9573,1602,1,清,香雲興
9574,1602,1,清,昂雲相
9575,1602,1,清,章起鳳
9576,1602,1,清,大量宣
9577,1614,1,清,寧一暹
9578,1614,1,清,瑞亭晟
9579,1614,1,清,牧魁吾
9580,1614,1,清,徹軒惺
9581,1614,1,清,尼曇裔
9582,1602,1,清,了空心
9583,1623,1,清,三明灝
9584,1653,1,清,迅帆裕
9585,1594,1,清,偉珠淵
9586,1594,1,清,鐵山弘
9587,1613,1,清,律綱宗
9588,1594,1,清,法曇衷
9589,1631,1,清,智林明接
9590,1631,1,清,深雲瑞
9591,1630,1,清,峻峰明德
9592,1630,1,清,貫通照
9593,1630,1,清,華峰容
9594,1630,1,清,雪珠瑩
9595,1630,1,清,松月先
9596,1630,1,清,大隱彰
9597,1630,1,清,永聞正
9598,1630,1,清,既賢昌
9599,1630,1,清,瑞雲輪
9600,1630,1,清,傑峰源
9601,1630,1,清,鏡堂鑑
9602,1630,1,清,秀源溥
9603,1630,1,清,慈淨蓮
9604,1621,1,清,卓隱瑾
9605,1621,1,清,法衡成璽
9606,1621,1,清,微舒恒
9607,1621,1,清,斧山積
9608,1621,1,清,猗蘭操
9609,1615,1,清,水月成淵
9610,1620,1,清,天池鵬
9611,1634,1,清,月濤成粲
9612,1634,1,清,洞野先
9613,1634,1,清,真嬾成定
9614,1634,1,清,銕山智
9615,1634,1,清,節庵定祿
9616,1634,1,清,道權成法
9617,1634,1,清,修木成林
9618,1634,1,清,弘宗圓誓
9619,1634,1,清,勗韜成俊
9620,1634,1,清,簡文真印
9621,1634,1,清,覺乘海印
9622,1634,1,清,隱中成顯
9623,1634,1,清,慧鋒鎧
9624,1634,1,清,迪山品
9625,1634,1,清,昱林知
9626,1634,1,清,越倫曠
9627,1634,1,清,宗朗心
9628,1634,1,清,非石琇
9629,1634,1,清,六標蓮
9630,1596,1,清,慧修解
9631,1626,1,清,玫石瑾
9632,1620,1,清,自心融
9633,1620,1,清,玉峰珏
9634,1596,1,清,飛濤宗
9635,1619,1,清,眉劍如
9636,1619,1,清,希燦鏡
9637,1602,1,清,雙溪定
9638,1610,1,清,卓菴明閒
9639,1640,1,清,朴菴修
9640,1671,1,清,超宗智
9641,1671,1,清,福國傳
9642,1671,1,清,大徹永
9643,1596,1,清,髻高學
9644,1596,1,清,大呂音
9645,1596,1,清,洞暎燈
9646,1596,1,清,蠡堂舟
9647,1596,1,清,卉堂弘
9648,1596,1,清,智堂海
9649,1596,1,清,橘堂建
9650,1596,1,清,傅萬洪
9651,1612,1,清,述先預
9652,1612,1,清,耕隱疇
9653,1596,1,清,心印明
9654,1629,1,清,邑峰嵩
9655,1629,1,清,乾昶通
9656,1629,1,清,寶乘月
9657,1629,1,清,徧知學
9658,1629,1,清,曉南杲
9659,1686,1,清,默菴言
9660,1593,1,清,介石芳
9661,1623,1,清,大曉廣
9662,1623,1,清,靜公練
9663,1623,1,清,自立本
9664,1601,1,清,壁觀默
9665,1601,1,清,景蓮源
9666,1601,1,清,慧觀賢
9667,1601,1,清,禹庵琇
9668,1601,1,清,文朗郁
9669,1601,1,清,思修琛
9670,1601,1,清,竺蓮盛
9671,1601,1,清,德如安
9672,1601,1,清,志學心
9673,1601,1,清,潤山泉
9674,1601,1,清,巨圓如
9675,1601,1,清,九默勝
9676,1601,1,清,大鑒全
9677,1601,1,清,大圓鏡
9678,1619,1,清,覺初濬
9679,1619,1,清,湛一澄
9680,1619,1,清,輝遠睿
9681,1599,1,清,嵩雲岱
9682,1605,1,清,介白素
9683,1630,1,清,曇瑞奇
9684,1593,1,清,谷應乾
9685,1593,1,清,魯庵喆
9686,1593,1,清,真燦鏡
9687,1593,1,清,機先悟
9688,1593,1,清,五嶽海
9689,1593,1,清,唵幢源
9690,1593,1,清,佛源藥
9691,1593,1,清,仁峰傑
9692,1593,1,清,噴雪聽
9693,1593,1,清,轉機識
9694,1593,1,清,耑立端
9695,1593,1,清,興化佛果廣
9696,1593,1,清,佛果弘傅廣
9697,1593,1,清,大慈徹
9698,1593,1,清,子厚淳
9699,1593,1,清,太湖朗明
9700,1593,1,清,文輝嵩
9701,1593,1,清,皎堂朗
9702,1593,1,清,文峰山
9703,1623,1,清,秋水海
9704,1623,1,清,石鐘松波
9705,1623,1,清,石鐘嵐波
9706,1623,1,清,廣智
9707,1623,1,清,宗昇
9708,1619,1,清,明法
9709,1619,1,清,明輝
9710,1619,1,清,明恆
9711,1619,1,清,明惺
9712,1610,1,清,大半什
9713,1626,1,清,太虗空
9714,1626,1,清,中安質
9715,1626,1,清,範遠彥
9716,1626,1,清,卓然立
9717,1626,1,清,仙巖
9718,1626,2,清,照清光
9719,1610,1,清,麓芝馥
9720,1610,1,清,廣學
9721,1610,1,清,成隱
9722,1596,1,清,雲蔭德
9723,1596,2,清,通禮敬
9724,1596,1,清,斯準衡
9725,1622,1,清,道林茂
9726,1622,1,清,禹門宗
9727,1622,1,清,豁然緣
9728,1622,1,清,慧海源濟
9729,1622,1,清,悟心源達
9730,1622,1,清,止先定
9731,1622,1,清,觀月光
9732,1622,1,清,道三本
9733,1652,1,清,天喜卓
9734,1609,1,清,四維鑑
9735,1613,1,清,淨己樂
9736,1613,1,清,源清
9737,1596,1,清,竺菴瑞
9738,1596,1,清,撝謙運
9739,1596,1,清,毛承鳴
9740,1612,1,清,肅印正
9741,1612,1,清,天頴浩
9742,1612,1,清,冰輪祚
9743,1612,1,清,仁菴覺
9744,1612,1,清,林齊鋐
9745,1612,1,清,錢選
9746,1612,1,清,道堅愷
9747,1612,1,清,石隱琳
9748,1612,1,清,又新銘
9749,1612,1,清,大用體
9750,1612,1,清,智覺慧
9751,1612,1,清,三空善
9752,1612,1,清,張明宗
9753,1612,1,清,印日慧
9754,1629,1,清,冰輪明圓
9755,1629,1,清,徹𥌓明照
9756,1629,1,清,天鑑明曠
9757,1629,1,清,巨朗昭
9758,1629,1,清,大曉順
9759,1629,1,清,仁者靜
9760,1629,1,清,嚮谷梵
9761,1629,1,清,孚聖文
9762,1629,1,清,藏一然
9763,1629,1,清,戒香桂
9764,1629,1,清,紫巖湛
9765,1610,1,清,大意明禪
9766,1610,1,清,一源明賢
9767,1610,1,清,量徹明秀
9768,1610,1,清,大智明會
9769,1610,1,清,念休明亮
9770,1610,1,清,持白明戒
9771,1610,1,清,宜南明滿
9772,1610,1,清,雲海鑑
9773,1610,1,清,寒灰靜
9774,1610,1,清,頂相明題
9775,1610,1,清,了凡明賜
9776,1610,1,清,見源萬慈
9777,1595,1,清,朗徹印
9778,1595,1,清,乾彰縉
9779,1595,1,清,覆載證
9780,1613,1,清,海潮音
9781,1626,1,清,大機有
9782,1604,1,清,宣智鑑
9783,1610,1,清,宗鏡徹
9784,1646,1,清,不物震
9785,1635,1,清,無幻施
9786,1664,1,清,悟修明慧
9787,1617,1,清,蘭谷邃
9788,1626,1,清,南翁聞慧
9789,1626,1,清,唱宗來鑑
9790,1626,1,清,大用來珍
9791,1626,1,清,楚芝來悟
9792,1626,1,清,㵎月來仁
9793,1626,1,清,冶漚澄
9794,1609,1,清,佛言來經
9795,1609,1,清,嗣嶽來燈
9796,1609,1,清,道務來勝
9797,1609,1,清,玉屏野雲
9798,1609,1,清,含舒來詠
9799,1609,1,清,非石來珵
9800,1609,1,清,梅璞來育
9801,1609,1,清,再履來崑
9802,1613,1,清,大乾明
9803,1613,1,清,葉菴果
9804,1614,1,清,天睿沐
9805,1614,1,清,天機徹
9806,1614,1,清,徵宗省
9807,1612,1,清,晦巖真炯
9808,1612,1,清,天峰真性
9809,1612,1,清,天岩真啟
9810,1612,1,清,既白仁旭
9811,1612,1,清,松岫真源
9812,1612,1,清,雲菴真量
9813,1612,1,清,鐵容玄
9814,1612,1,清,吼菴證
9815,1612,1,清,別傳真化
9816,1612,1,清,雪子淨
9817,1612,2,清,蓮花可度
9818,1612,2,清,明心佛音
9819,1612,1,清,陸燾
9820,1612,1,清,朱彝憲
9821,1612,1,清,李潛
9822,1615,1,清,耿惟真藏
9823,1615,1,清,法雨行洪
9824,1615,1,清,寓庸
9825,1615,1,清,通濟行
9826,1615,1,清,杲如證
9827,1615,1,清,無隱傑
9828,1615,1,清,東溪信
9829,1621,1,清,維素行淡
9830,1621,1,清,懸柏行袾
9831,1621,1,清,香生唐
9832,1621,1,清,戒月懷
9833,1621,1,清,雲濤潭
9834,1621,1,清,別浪海
9835,1621,1,清,自曇希
9836,1640,1,清,明鏡
9837,1640,1,清,明哲
9838,1640,1,清,明偉
9839,1603,1,清,法幢智光
9840,1625,1,清,曉蒼際曙
9841,1625,1,清,予一恆
9842,1625,1,清,匡隱仁
9843,1625,1,清,倓安靜
9844,1588,1,清,古帆令
9845,1630,1,清,月嶠璉
9846,1620,1,清,惟真衷
9847,1620,1,清,雪印仁
9848,1620,1,清,徹莖培
9849,1620,1,清,麟長秀
9850,1728,1,清,禹傳德源
9851,1690,1,清,印圓德泉
9852,1717,1,清,淡山德旵
9853,1690,1,清,燦光德照
9854,1627,1,清,且惟德傳
9855,1634,1,清,照瑛
9856,1634,1,清,悟旭
9857,1634,1,清,寂勝
9858,1634,1,清,照毅
9859,1623,1,清,正悟
9860,1623,1,清,正巡
9861,1623,1,清,正如
9862,1623,1,清,正達
9863,1623,1,清,正慧
9864,1623,1,清,正續
9865,1623,1,清,正尚
9866,1623,1,清,正永
9867,1603,1,清,止岸海慈
9868,1603,1,清,月幢智深
9869,1603,1,清,覺幢智洪
9870,1660,1,清,有堂德紀
9871,1660,1,清,敬懷正義
9872,1660,1,清,洞初照念
9873,1660,1,清,佛旨性惠
9874,1660,1,清,自天彌祐
9875,1660,1,清,達天彌願
9876,1660,1,清,心一慧性
9877,1660,1,清,大馴教譯
9878,1660,1,清,多聞心學
9879,1660,1,清,雲光照果
9880,1660,1,清,尚志惟徹
9881,1660,1,清,崑崙寂乾
9882,1660,1,清,密旨洪演
9883,1660,1,清,瑩珠照隱
9884,1660,1,清,法燈祖印
9885,1660,1,清,北丹福容
9886,1660,1,清,遍空法性
9887,1660,1,清,周奇育
9888,1660,1,清,曆山明宇
9889,1660,1,清,國寧常靜
9890,1660,1,清,性一照空
9891,1660,1,清,雲芝妙福
9892,1660,1,清,奇彰福印
9893,1660,1,清,國璽常胤
9894,1660,1,清,便聞普學
9895,1660,1,清,方聯登
9896,1660,1,清,悟參性德
9897,1660,1,清,喬應高
9898,1660,1,清,國鑑照緒
9899,1660,1,清,沈國鄉
9900,1660,1,清,軒然照玉
9901,1660,1,清,靜山海福
9902,1660,1,清,壽昌通福
9903,1660,1,清,劉大仁
9904,1660,1,清,明璽法光
9905,1660,1,清,悉聞芳靜
9906,1660,1,清,覺先靈悟
9907,1660,1,清,靈默法洪
9908,1660,1,清,燦然教慧
9909,1660,1,清,隱菴智曇
9910,1660,1,清,如水證智
9911,1660,1,清,從聞道慧
9912,1660,1,清,明旨嚴通
9913,1660,1,清,圓一普休
9914,1660,1,清,聞旨覺福
9915,1660,1,清,玉如慧明
9916,1660,1,清,岷松常岫
9917,1660,1,清,恒安福清
9918,1660,1,清,建菴照鼎
9919,1660,1,清,抱拙照本
9920,1660,1,清,古樵實學
9921,1660,1,清,乾輝印朗
9922,1660,1,清,鑑輝印寬
9923,1660,1,清,林菴海圓
9924,1660,1,清,恒容通智
9925,1660,1,清,可雲海福
9926,1660,1,清,金緣本來
9927,1660,1,清,印芳明長
9928,1660,1,清,全慧圓偈
9929,1660,1,清,天文通徹
9930,1660,1,清,松谷普慧
9931,1660,1,清,燦文照全
9932,1660,1,清,祥臨普慶
9933,1660,1,清,通傳達本
9934,1660,1,清,素修照誠
9935,1660,1,清,慧然普福
9936,1660,1,清,普霞慶註
9937,1660,1,清,見性心明
9938,1660,1,清,非相達性
9939,1660,1,清,秀雲如春
9940,1660,1,清,朗徹興照
9941,1660,1,清,祥旨覺瑞
9942,1660,1,清,慧如明通
9943,1660,1,清,沖石真閏
9944,1660,1,清,德容普宣
9945,1660,1,清,蒼雲清福
9946,1660,1,清,恒璧如固
9947,1660,1,清,月輪登佑
9948,1660,1,清,心一意定
9949,1660,1,清,畸賓福煓
9950,1660,1,清,天仞普鑑
9951,1660,1,清,百川常容
9952,1660,1,清,參徹玄極
9953,1660,1,清,莊嚴真壽
9954,1660,1,清,盡知普智
9955,1660,1,清,東傳祖佑
9956,1647,1,清,三一性通
9957,1647,1,清,水月淨濊
9958,1647,1,清,谷愚如閒
9959,1647,1,清,悠如含谷
9960,1647,1,清,董之實
9961,1647,1,清,金友志
9962,1628,1,清,玥睿明盛
9963,1628,1,清,璐睿明聰
9964,1628,1,清,明修寂鏡
9965,1628,1,清,古林隆玉
9966,1628,1,清,應緣普聞
9967,1628,1,清,璸睿明慶
9968,1614,1,清,滄溪月
9969,1619,1,清,普現大行
9970,1619,1,清,天骨本淨
9971,1619,1,清,普渡大海
9972,1636,1,清,遣存
9973,1660,1,清,頓圓實渺
9974,1660,1,清,朗木實宗
9975,1660,1,清,明松實參
9976,1660,1,清,譚鍾萬
9977,1657,1,清,大文相
9978,1662,1,清,侶松楷
9979,1655,1,清,道安經
9980,1655,1,清,宇存順
9981,1655,1,清,慎初暹
9982,1614,1,清,天璽印
9983,1614,2,清,實祥
9984,1614,1,清,美亭義
9985,1620,1,清,奎章平
9986,1648,1,清,佛證
9987,1648,1,清,佛亮
9988,1669,1,清,信賢遐
9989,1612,1,清,述先預
9990,1686,1,清,嶧岫旭
9991,1623,1,清,豁然圓成
9992,1623,1,清,皎然聖壁
9993,1623,1,清,怡然隆印
9994,1623,1,清,洞然隆明
9995,1623,1,清,融然寂玄
9996,1623,2,清,端然寂念
9997,1622,1,清,界清遠信
9998,1671,1,清,佛泉安
9999,1671,1,清,佩璋璜
10000,1671,1,清,果宏德
10001,1705,1,清,恢慈仁
10002,1714,1,清,粹如純
10003,1683,1,清,德山海
10004,1657,1,清,道明信
10005,1657,1,清,萬光篆
10006,1657,1,清,智巖昌
10007,1657,1,清,朗融照
10008,1657,1,清,山谷聲聞
10009,1678,1,清,迅機鋒
10010,1664,1,清,振一宗
10011,1627,1,清,印慧勝
10012,1680,1,清,海山明
10013,1680,1,清,大楚圓
10014,1609,1,清,寶如玉
10015,1609,1,清,身雲徧
10016,1609,1,清,文玉機璣
10017,1610,1,清,吼山震
10018,1612,1,清,嘯堂予
10019,1612,1,清,繼遠戩
10020,1612,1,清,源池靖
10021,1612,1,清,慧林光
10022,1612,1,清,從實虗
10023,1612,1,清,澹淵源
10024,1612,1,清,心禪宗
10025,1612,1,清,澹如賢
10026,1612,1,清,致和中
10027,1612,1,清,天然定
10028,1612,1,清,吉庵貞
10029,1612,1,清,清映潤
10030,1612,1,清,洞源耀
10031,1612,1,清,圓音鐸
10032,1612,1,清,茂林松
10033,1612,1,清,梁洪
10034,1612,1,清,張霔
10035,1612,1,清,梁垕
10036,1612,1,清,龍震
10037,1612,1,清,金世純
10038,1623,1,清,連度淵
10039,1623,1,清,楚石琇
10040,1623,1,清,照務
10041,1623,1,清,宗智
10042,1612,1,清,劍鋒峻
10043,1612,1,清,鐵輪印
10044,1622,1,清,心宗誠然
10045,1612,1,清,天柱機峻
10046,1612,1,清,道成宗
10047,1612,1,清,樗木潔
10048,1612,1,清,陳玉文
10049,1612,1,清,慧超先
10050,1612,1,清,乳石顯
10051,1612,1,清,遜野脗
10052,1612,1,清,漢辰弘
10053,1612,1,清,蔭遐樹
10054,1612,1,清,衡木口
10055,1612,1,清,振子鐸
10056,1612,1,清,秦瞻明
10057,1612,1,清,李欽巖
10058,1612,1,清,次僧倫
10059,1612,1,清,鞠庵輪
10060,1612,1,清,卍庵純
10061,1612,1,清,大庵
10062,1623,1,清,舜日杲
10063,1612,1,清,自耘田
10064,1612,1,清,顧商雨
10065,1612,1,清,覺圓胤
10066,1612,1,清,希覺銳
10067,1621,1,清,雨山越
10068,1621,1,清,古輪玉
10069,1621,1,清,耳觀演
10070,1621,1,清,惟範琪
10071,1621,1,清,大雲入
10072,1621,1,清,宗如機昇
10073,1621,2,清,聖拙地
10074,1621,1,清,胡心維
10075,1621,1,清,機湧
10076,1634,1,清,天乳機哺
10077,1634,1,清,天癡機善
10078,1634,1,清,天鞏黌
10079,1634,1,清,復樸鍊
10080,1634,1,清,天惟機德
10081,1634,1,清,濁空貞
10082,1634,1,清,天嶧修
10083,1634,1,清,睦聞純
10084,1634,1,清,天屋福
10085,1634,1,清,季彬質
10086,1634,1,清,了心機相
10087,1634,1,清,何棟
10088,1634,1,清,陳溯
10089,1632,1,清,法界甄
10090,1632,1,清,慈雲度
10091,1619,1,清,斷崖淨
10092,1619,1,清,月暉光
10093,1612,1,清,諾巖惺
10094,1612,1,清,履曇凉
10095,1618,1,清,潛夫機峻
10096,1618,1,清,師王𠁼
10097,1618,1,清,慈林旃
10098,1618,1,清,范霞
10099,1611,1,清,羅紹棠
10100,1612,1,清,古朗鑑
10101,1612,1,清,天鐸源
10102,1612,1,清,皓月臯
10103,1638,1,清,福困
10104,1663,1,清,際洪
10105,1663,1,清,際然
10106,1663,1,清,際泓
10107,1638,1,清,力如
10108,1638,1,清,力能
10109,1625,1,清,韞白德玉
10110,1695,1,清,雪航化葦
10111,1695,1,清,旦豁化唯
10112,1695,1,清,退庵化本
10113,1695,1,清,天翼化鵬
10114,1729,1,清,元瑞重密
10115,1735,1,清,寶林重鑑
10116,1740,1,清,振修重瑞
10117,1759,1,清,志安重秀
10118,1736,1,清,道隆重覺
10119,1690,1,清,德恒重恩
10120,1690,1,清,心在
10121,1745,1,清,大千重照
10122,1730,1,清,顯微重慧
10123,1695,1,清,雪亭通睿
